Thời gian,Tên file,Điểm số,Thuật toán,Trạng thái,Ghi chú
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/build/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/legacy/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/_securetransport/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/backports/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/app/__init__.py (100%)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/pyproject.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/req/constructors.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/req/req_dependency_group.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/req/req_file.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/req/req_install.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: shutil; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/req/req_set.py,49,"List, Queue, Tuple",WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/req/req_uninstall.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: open(); Cấm sử dụng hàm: open(); Cấm sử dụng hàm: open(); Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/req/__init__.py,69,"List, Queue, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 2 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/base.py,29,"List, Tuple",WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/legacy/resolver.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/legacy/__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/build/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/_securetransport/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/backports/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/app/__init__.py (100%)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/base.py,39,"List, Tuple",WA,PEP8: Có 4 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/candidates.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/factory.py,61,"Dictionary, List, Set, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 35 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/found_candidates.py,62,"List, Set, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/provider.py,57,"List, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 13 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/reporter.py,39,"Dictionary, Queue, Tuple",WA,PEP8: Có 7 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/requirements.py,39,"List, Tuple",WA,PEP8: Có 2 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/resolver.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/build/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/legacy/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/_securetransport/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/backports/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/app/__init__.py (100%)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/build/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/legacy/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/_securetransport/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/backports/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/app/__init__.py (100%)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/self_outdated_check.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os.path; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/appdirs.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/compat.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/compatibility_tags.py,62,"List, Set, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 2 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/datetime.py,35,Cơ bản,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/deprecation.py,29,"List, Tuple",WA,PEP8: Có 2 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/direct_url_helpers.py,39,"List, Tuple",WA,PEP8: Có 4 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/egg_link.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/entrypoints.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: shutil; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/filesystem.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: os.path; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/filetypes.py,37,Tuple,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/glibc.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/hashes.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/logging.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/misc.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: shutil; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/packaging.py,37,Tuple,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/retry.py,59,"List, Tuple, Tìm kiếm tuyến tính",AC,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/subprocess.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: subprocess
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/temp_dir.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os.path
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/unpacking.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: shutil; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: open(); Cấm sử dụng hàm: open(); Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/urls.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/virtualenv.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/wheel.py,42,"List, Set, Tuple",WA,PEP8: Có 2 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/_jaraco_text.py,28,Cơ bản,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/_log.py,35,Cơ bản,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/utils/__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/build/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/operations/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/legacy/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/resolution/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/_securetransport/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/contrib/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/backports/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/urllib3/packages/__init__.py (100%); Giống DSA_masked.zip/DSA_masked/app/__init__.py (100%)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/vcs/bazaar.py,37,"List, Tuple",WA,PEP8: Có 4 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/vcs/git.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os.path
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/vcs/mercurial.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/vcs/subversion.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/vcs/versioncontrol.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: shutil; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/vcs/__init__.py,20,Cơ bản,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/wheel_builder.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os.path
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_internal/__init__.py,35,Cơ bản,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/cachecontrol/adapter.py,39,"Set, Tuple",WA,PEP8: Có 7 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/cachecontrol/cache.py,45,"Dictionary, Stack, Tuple",WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/cachecontrol/caches/file_cache.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm sử dụng hàm: open(); Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/cachecontrol/caches/redis_cache.py,55,Tìm kiếm tuyến tính,AC,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/cachecontrol/caches/__init__.py,22,List,FLAG,PEP8: Có 1 dòng code quá dài (>79 ký tự); Giống DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/idna/__init__.py (83%)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/cachecontrol/controller.py,59,"Dictionary, List, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 18 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/cachecontrol/filewrapper.py,39,"List, Tuple",WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/cachecontrol/heuristics.py,43,"Dictionary, Set, Tuple",WA,PEP8: Có 3 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/cachecontrol/serialize.py,67,"Dictionary, List, Stack, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 4 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/cachecontrol/wrapper.py,35,Cơ bản,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/cachecontrol/_cmd.py,40,Cơ bản,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/cachecontrol/__init__.py,22,List,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/certifi/core.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/certifi/__init__.py,22,List,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/certifi/__main__.py,30,Cơ bản,WA,
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/dependency_groups/_implementation.py,59,"Dictionary, List, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 18 dòng code quá dài (>79 ký tự)
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/dependency_groups/_lint_dependency_groups.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: open()
2026-01-17 00:58:13,DSA_masked.zip/DSA_masked/.venv/Lib/site-packages/pip/_vendor/dependency_groups/_pip_wrapper.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: subprocess; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: open()
